id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
768817057993667400,Private Room/ 1 Queen Bed for 2 People#3,487846315,Tracy,,Willowdale East,43.76406,-79.4008,Private room,109,28,22,2024-01-11,1.60,6,105,16,STR-2211-HLCDVK
766746686297310489,St. Clair Garden- Private Room 2,466777432,Zoila,,Weston-Pellam Park,43.67393,-79.45886,Private room,80,1,28,2024-01-01,2.53,3,365,28,STR-2205-HFDBHJ
766801144751141032,Newly Designed 2BR Modern Suite - Incredible View!,488905965,Ruttaba,,Moss Park,43.65838,-79.37291,Entire home/apt,70,1,24,2024-01-01,1.67,1,149,23,STR-2303-HRLXVX
766902765419154997,Bright private room,129641922,Vanessa,,Downsview-Roding-CFB,43.7285432,-79.48322879999999,Private room,99,29,0,,,3,365,0,
768846799857847022,Private Rm/ 1 Queen Bed for 2 Pl #2,487846315,Tracy,,Willowdale East,43.76434283949012,-79.40296186429208,Private room,112,28,10,2023-09-01,0.74,6,118,9,STR-2211-HLCDVK
766917971524157720,Bachelor Unit Close to Everything,488923754,Leda,,Oakridge,43.69406,-79.28723,Entire home/apt,75,28,5,2023-12-04,0.43,1,285,5,
768856992165861586,Luxury Master Rm for 2 people#4,487846315,Tracy,,Willowdale East,43.76401,-79.4008,Private room,162,28,20,2023-09-24,1.41,6,193,18,STR-2211-HLCDVK
766930820985160104,Superhost Repost: Self Check-in Private Bedroom #1,228311136,Kuinai,,Glenfield-Jane Heights,43.74253,-79.51904,Private room,44,1,121,2024-02-06,8.25,5,8,103,STR-2201-GVYDVH
767235241699068362,York Luxury 3 Br Detached House With Free Parking,214997553,Jie,,Mount Dennis,43.68957,-79.50489,Entire home/apt,199,3,25,2023-12-26,1.80,1,65,22,STR-2209-HFXKVJ
767267131760079776,Renovated Downtown 3bd,30654608,David,,Bay Street Corridor,43.65654,-79.38368,Entire home/apt,181,28,3,2023-05-28,0.23,13,90,2,STR-2012-GXQPHH
768986997172746643,RARE！Large Corner Loft + 60” TV｜Prime Location,65666401,Sky,,Waterfront Communities-The Island,43.64364437037143,-79.39732561259491,Entire home/apt,,28,5,2023-11-26,0.39,1,14,4,
767352259625326158,258 Clean & Comfy Room #1. Safe Area near Downtown,488677208,Experience,,Mimico (includes Humber Bay Shores),43.61879649999999,-79.5007648,Private room,95,30,1,2023-01-31,0.08,4,180,0,
767357374383965466,Cozy Private Basement Suite w/ Parking,118966473,Craig,,North Riverdale,43.66823,-79.3476,Entire home/apt,129,3,37,2024-01-25,3.32,1,128,37,STR-2211-GKSVHT
767377688981825967,"Clean Luxurious Spa Bath Retreat, 1 BDR-DT Toronto",465577881,Arqile,,South Parkdale,43.6352828,-79.43637960000001,Entire home/apt,244,3,15,2024-02-04,1.06,2,331,14,STR-2209-GMYPHG
767390931171729526,1BR Townhouse Near the Lake 5 Mins from Downtown!,263505449,Louis,,Niagara,43.64067,-79.41315,Entire home/apt,199,28,32,2023-12-24,2.16,1,365,28,STR-2205-GPBXVG
767403549438524641,"Lake view Condo Next To CN Tower, Downtown Toronto",448241454,Sanchez,,Waterfront Communities-The Island,43.64491,-79.37418,Entire home/apt,,40,0,,,10,0,0,
767494968004565866,"1 BRDM Apartment, Steps to Lake Waterfront",489012403,Amit,,Mimico (includes Humber Bay Shores),43.61728,-79.48663,Entire home/apt,70,28,4,2023-12-14,0.40,1,308,4,STR-2208-HZWBHM
767520514141791644,New Guest Suite in Toronto,403523304,Rosa,,Bathurst Manor,43.75499,-79.45083,Entire home/apt,145,3,10,2024-02-09,0.75,1,244,9,STR-2211-GCPBHS
769015329442578741,Master Bedroom w/private bathroom close to Finch,151305987,Kostiantyn,,Newtonbrook East,43.78719208149663,-79.41500855927676,Private room,78,28,1,2023-08-01,0.15,6,65,1,STR-2307-JGLBHZ
767522250157208583,"Private house with 2 bedrooms, Parking",139149761,Mehdi,,New Toronto,43.59991,-79.51469,Entire home/apt,160,28,44,2023-11-04,3.05,1,364,39,STR-2211-FSWHHQ
767578789451651300,Beautiful 4Bedroom Home/ parking,286192608,Cassandra,,St.Andrew-Windfields,43.75643,-79.38067,Entire home/apt,1000,28,1,2023-03-11,0.09,1,365,1,STR-2211-HQKPHX
769064170300948296,Toronto downtown 2 bedroom condo,489255468,Vardhaman,,Waterfront Communities-The Island,43.64118,-79.39648,Entire home/apt,250,28,1,2023-01-04,0.07,2,90,0,STR-2207-GDSPHF
769071567212184888,Comfy room with workspace,151305987,Kostiantyn,,Newtonbrook East,43.7882657,-79.4152732,Private room,51,28,1,2023-10-01,0.22,6,37,1,
767579071051910917,多伦多3号精品民宿,80103993,Barbara,,Agincourt South-Malvern West,43.78944111539144,-79.27662405639616,Entire home/apt,180,28,0,,,4,365,0,
769078037358691310,"Luxury Condo In The Sky - Free Parking, 3 Bedrooms",321887116,Rabia,,Waterfront Communities-The Island,43.6421649,-79.3816248,Entire home/apt,500,1,47,2024-02-01,3.43,1,313,40,STR-2209-GPFRVG
767929360743914334,Clean Cozy 1bdr with stunning views of  CN tower!,380908458,Charles,,Banbury-Don Mills,43.75266,-79.36127,Private room,120,28,0,,,2,338,0,STR-2209-HCXHHJ
769217159971397066,Prime location with tons of unique features!,428566087,Hadi,,Niagara,43.63979,-79.41356,Entire home/apt,84,30,1,2023-05-01,0.10,1,183,1,
769427261600764796,The Elmer,488259836,Nicole,,The Beaches,43.67210293082796,-79.3041716856774,Entire home/apt,207,3,8,2023-08-24,0.72,1,358,8,STR-2211-GSJHHT
767952993122613105,Rouge Beach Executive 1 Bedroom “Non Smoking”,155230504,Paul,,Rouge,43.79768,-79.13891,Entire home/apt,65,28,2,2024-02-03,0.17,8,334,2,
769449853114871774,"NEW Luxury Condo with CN Tower Views (2BD, 2BTH)",312245127,Sandrine,,Waterfront Communities-The Island,43.64323067407336,-79.38874257458899,Entire home/apt,237,1,41,2024-02-06,3.02,1,133,36,STR-2308-GFFDVS
767971157287499145,Maple Room with Comfortable Bed,489061469,Laure Anne,,Dovercourt-Wallace Emerson-Junction,43.6729,-79.43871,Private room,55,28,1,2023-03-31,0.09,6,31,1,
769456386227823345,Beautiful house in downtown,137727851,Juan Pablo,,Kensington-Chinatown,43.6554784,-79.3951623,Private room,,28,1,2023-03-10,0.09,1,0,1,STR-2212-FXFVHR
767993570310284465,Bright Amethyst Room Kensington,489061469,Laure Anne,,University,43.6568127,-79.4068329,Private room,58,28,0,,,6,31,0,
767993955507855140,Bright & Quiet Entire Yorkdale Condo near Subway,20378098,Trung Dung,,Yorkdale-Glen Park,43.7150093,-79.45426940000002,Entire home/apt,142,2,13,2024-02-12,0.93,1,22,6,STR-2211-GJLVHS
769467120443379444,Kensington House,52448564,Michael,,Kensington-Chinatown,43.6561616,-79.4032196,Entire home/apt,213,3,20,2023-12-25,2.06,1,41,20,STR-2212-FKXPHP
769491861554221236,Private room in a basement unit,199113813,Farida,,Hillcrest Village,43.79337,-79.36578,Private room,36,28,0,,,2,349,0,
767994792789844477,Pretty Room Etobicoke good local !,382883363,Thuoc,,Edenbridge-Humber Valley,43.657689,-79.5287487,Private room,50,28,2,2023-02-01,0.15,48,89,0,STR-2208-JGGVHM
769502000366875013,Dundas West Private Home,202845705,Jacquelyn,,Junction Area,43.66672,-79.48224,Entire home/apt,260,28,3,2023-05-07,0.28,2,365,3,STR-2208-GHXHHF
769530055122633778,Fun five storey  townhouse in the city,91362098,Stephane,,South Parkdale,43.6408576,-79.4258971,Entire home/apt,700,3,2,2023-06-14,0.15,1,348,1,STR-2211-JFJHHZ
767999999468723169,Stunning Split-level 2BR Loft near Dundas Sq,273658759,Bas,,Moss Park,43.659915829295535,-79.37074314906785,Entire home/apt,146,31,4,2023-12-25,0.49,12,283,4,
768012645795604928,The Cherry Room @ kensington,489061469,Laure Anne,,Kensington-Chinatown,43.65588,-79.40739,Private room,54,28,3,2023-05-01,0.24,6,31,2,
768056111358806195,Almond room at College/Bathurst st,489061469,Laure Anne,,University,43.6568127,-79.4068329,Private room,56,28,2,2023-03-29,0.16,6,36,1,
768075501155278381,Downtown 1BR Suite + Den + Sofabed+ Easy Parking,489098039,Md Mortoza,,Waterfront Communities-The Island,43.6421,-79.38035,Entire home/apt,120,1,26,2024-01-01,2.67,1,302,26,STR-2103-FYMDVD
769564218478237331,Annex/Yorkville gem!,33614773,Sarah,,Annex,43.6727351,-79.402384,Entire home/apt,400,28,0,,,1,364,0,STR-2210-FFZXVB
769584489661215493,A cozy room for you,489345524,May,,Steeles,43.8155112,-79.3256954,Private room,39,28,2,2023-07-31,0.23,6,364,2,
768109888493443136,Modern Downtown Suite w Balcony,489105001,Joohee,,Waterfront Communities-The Island,43.64822,-79.39208,Entire home/apt,177,3,22,2023-12-08,1.88,2,0,22,STR-2205-GKRDVG
769664331552452375,1BR TrinityBellwoods Park patio,146226441,Inna,,Trinity-Bellwoods,43.64758,-79.41483,Entire home/apt,75,28,3,2023-06-30,0.23,33,46,2,
768141977354174748,Chic Modern One Bedroom in Yorkville,742398,Bassa,,Annex,43.67069,-79.38708,Entire home/apt,100,31,2,2023-12-31,0.24,2,244,2,
768145124547388710,"Model, bright 3 bed room home near Humber College",151890970,Hai Ha,,Long Branch,43.593859300495865,-79.52958982526542,Entire home/apt,269,2,2,2023-12-29,0.71,1,282,2,STR-2306-HCTDVW
769800984635604499,Cozy condo close to CN Tower/Jays (sleeps 6),5682024,Olutobi,,Waterfront Communities-The Island,43.64599,-79.39108,Entire home/apt,250,28,20,2023-10-02,1.37,2,32,17,STR-2203-FJHVHB
769876105201936477,"Modern 2BR 1.5BA + Free Parking, CN Tower, Jays!",489402141,Daljit,,Waterfront Communities-The Island,43.64132,-79.38233,Entire home/apt,100,1,31,2024-01-29,2.62,1,299,31,STR-2205-FLBVHB
769923076575289073,"CN Tower, Ent. District - 2BR+1.5 BA+ Free Parking",489405220,Siavash,,Waterfront Communities-The Island,43.64076,-79.38284,Entire home/apt,124,1,18,2024-01-03,1.85,1,314,18,STR-2011-FRQKVC
768158835580504227,"2 BR Style + Sofabed + Free Parking, MTCC/CN Tower",489114315,Tara,,Waterfront Communities-The Island,43.64165,-79.38167,Entire home/apt,117,1,22,2023-12-30,1.75,1,306,21,STR-2012-HTQPHL
768185754493020006,"Luxury 2BR 2BA Suite w Free Parking,Yonge/Sheppard",489116690,Farhana,,Willowdale East,43.7601,-79.40925,Entire home/apt,90,1,17,2023-12-23,1.61,1,247,17,STR-2202-JFBRVM
769964841785870969,Lovely 1 BR Suite in the Heart of Downtown Toronto,489412897,Revin,,Waterfront Communities-The Island,43.641277144642935,-79.38015729831807,Entire home/apt,223,1,31,2023-12-04,2.48,1,317,30,STR-2107-HCZHHJ
768331022969230204,Hidden Gem in Liberty Village,46486237,Kyle,,South Parkdale,43.6397798,-79.4266509,Entire home/apt,,28,7,2023-08-01,0.72,2,0,7,STR-2212-GTFVHV
770173293237027940,Opal - Luxury Executive Condo King West,5988339,Toronto Luxury Suites,,Waterfront Communities-The Island,43.64309,-79.38976,Entire home/apt,173,30,0,,,17,27,0,
770228811788107192,Gorgeous CN Tower/Lake View 1BR Suite+Free Parking,414819414,Ming,,Waterfront Communities-The Island,43.646647432008145,-79.3918395045671,Entire home/apt,149,28,49,2023-10-21,3.43,2,44,37,STR-2311-GSPVHT
768356604661460460,Modern Downtown Condo - 1BR + 1BA + Sofabed,489130529,Khrystyna,,Moss Park,43.65327,-79.37101,Entire home/apt,80,1,19,2023-12-18,1.30,1,0,18,STR-2205-FVTRVD
768409719863145601,Private Luxury for 4Pl  W/2 Queen Beds#1,487846315,Tracy,,Willowdale East,43.76604,-79.4014,Private room,112,28,12,2023-11-05,1.01,6,89,12,STR-2211-HLCDVK
768687500424519338,2 Seneca college comfortable room,475956384,Sally,,Pleasant View,43.7909,-79.34139,Private room,55,28,13,2024-01-31,0.89,2,89,3,STR-2209-FFJDVB
772598136269642446,Cozy Bedroom Condo Downtown,180166833,Emma,,Niagara,43.63859,-79.4024,Private room,,28,2,2023-07-15,0.15,6,0,1,
770230419909230163,Leslieville: recently renovated,73111536,Brad And Obed,,Greenwood-Coxwell,43.6698696,-79.3205984,Entire home/apt,260,28,0,,,1,365,0,
770267644516549757,Luxury Downtown Toronto Condo,358067025,Osun,,Church-Yonge Corridor,43.65072,-79.37606,Entire home/apt,170,28,2,2023-01-05,0.15,1,90,0,STR-2211-GRCHHT
772601311935828704,Cute Bedroom Near Downtown,180166833,Emma,,Niagara,43.63858,-79.4038,Private room,,28,1,2023-02-18,0.08,6,14,1,
772609701934516064,Entire Condo Downtown Toronto with King size bd,457662004,Ruth,,Little Portugal,43.64391,-79.42862,Entire home/apt,115,28,1,2023-06-04,0.12,1,52,1,
770486827746014561,Stunning house at Ossington Stn.,57114549,Andrea,,Dovercourt-Wallace Emerson-Junction,43.66210030000001,-79.431203,Entire home/apt,599,3,6,2023-12-31,0.79,1,335,6,STR-2211-HRBBHX
772627987563509945,Private Basement Suite 7 mins from the airport,225035843,Ruchu,,Eringate-Centennial-West Deane,43.665894116757,-79.58555533943714,Entire home/apt,107,1,123,2024-02-04,11.57,1,0,123,STR-2212-GMRPHT
770516432227992142,"Eco-Friendly 2BR Laneway Home, near U of T/Subway",489519400,Edward,,Annex,43.67077,-79.41527,Entire home/apt,250,28,21,2023-12-04,1.96,1,311,21,STR-2201-GQPRVG
772630919420030630,Downtown Waterfront Condo (12 york st 5002),44465291,Amadou,,Waterfront Communities-The Island,43.6418013,-79.3814409,Entire home/apt,360,2,28,2024-02-11,2.04,1,178,25,STR-2211-JFTXVM
770521066981619128,Luxury 2BR | 2BA | CN Tower Lake View,174078736,Eugene,,Waterfront Communities-The Island,43.64258,-79.39165,Entire home/apt,135,28,9,2023-03-17,0.62,3,53,4,STR-2101-FZZBHD
772720050646297179,ATS-SG 精致客房极速光纤网络免费停车,465912346,Moses,,L'Amoreaux,43.80802,-79.30161,Private room,35,28,1,2023-04-17,0.10,7,61,1,STR-2206-FXXDVD
772727533464840251,Luxury Suites 7 - Space & Room Share,151654117,Reza,,Old East York,43.692867207214015,-79.340466318157,Private room,32,28,3,2023-04-25,0.25,13,365,3,STR-2209-HXCDVL
770571443935723358,Blue Haven- Beautiful home in perfect location,489528996,Angela,,Corso Italia-Davenport,43.6788701,-79.44536339999999,Entire home/apt,125,28,29,2024-01-13,2.18,2,0,28,STR-2210-HPKKVK
772769859398854457,Bright Modern Private Oasis Whole Laneway 3BR 3BA,249935800,Rayva,,Annex,43.66661,-79.41753,Entire home/apt,298,3,35,2024-01-02,3.01,1,281,35,STR-2209-HRSRVL
770871664410910914,Lake view condo near CN Tower,25685998,Jun You,,Waterfront Communities-The Island,43.6421649,-79.3816248,Entire home/apt,279,2,49,2024-01-05,4.16,1,90,49,STR-2301-GXPDVV
770872431857865149,Stylish 1BR Executive Unit in King West - Sleeps 3,489574304,Amer,,Waterfront Communities-The Island,43.6460181,-79.3938391,Entire home/apt,95,2,23,2023-12-08,1.56,1,129,19,STR-2210-HMWDVK
773082963163157906,"Family Home In the Heart of Toronto, Leslieville",97698651,Jennifer,,South Riverdale,43.6612787,-79.3306648,Entire home/apt,,2,2,2023-04-30,0.19,1,0,2,STR-2212-GHYVHS
770909536650626954,Newly Renovated Downtown Condo (Free Parking),278687898,Chukwuma,,Waterfront Communities-The Island,43.63892,-79.39716,Entire home/apt,298,2,37,2024-01-01,2.62,1,55,35,STR-2212-GRDPHT
773121316069369752,CoZy room with private washroom,123205575,Ho Tung,,Woodbine Corridor,43.6798,-79.31883,Private room,35,28,2,2023-05-31,0.15,5,75,1,
770939409891186155,Comfy 2BR.  One Private (not ensuite) WR + Parking,489200255,Valluvan,,Hillcrest Village,43.80357,-79.35691,Private room,,1,62,2024-01-04,4.23,2,15,49,STR-2210-GFKKVF
773169398460650398,Third Floor Retreat,92485689,John,,Yonge-St.Clair,43.68492413216486,-79.39937277659307,Entire home/apt,240,1,83,2024-02-13,6.01,1,0,82,STR-2209-FLGXVB
770941347208996368,Sweet Apt w/ Private Deck in a 1890s Victorian,423013274,Katherine,,Roncesvalles,43.642823170883695,-79.43311110833311,Entire home/apt,168,28,1,2023-06-22,0.13,3,61,1,
773282269373583176,Great location and amazing view,422563364,Ghada,,Cabbagetown-South St.James Town,43.668151277557655,-79.36946104053858,Entire home/apt,,90,16,2023-11-25,1.21,1,0,15,STR-2305-GQVHHT
770943876315842564,Spacious + Modern 4 Bed 2 bath,489590289,Leslie,,Waterfront Communities-The Island,43.6402232,-79.395951,Entire home/apt,315,2,46,2024-02-04,3.33,1,34,42,STR-2210-HYQDVL
773355943735972993,Modern apartment near downtown Toronto,450303552,Patricia,,Dovercourt-Wallace Emerson-Junction,43.6710371,-79.423487,Entire home/apt,68,28,5,2023-10-09,0.38,1,106,4,
770950137772541969,Two Storey House Elegant Design Heart of Toronto.,247991393,Aliya,,Beechborough-Greenbrook,43.693380549250975,-79.4728497983199,Entire home/apt,449,3,12,2023-12-27,1.36,1,340,12,STR-2212-FWQHHR
773599084293261941,Luxury Condo,251671663,Naveed,,Etobicoke West Mall,43.64153,-79.56281,Entire home/apt,499,28,0,,,1,364,0,STR-2105-FLQRVB
770964232444712332,Cloud9 Luxe•CN Tower Views•,60144392,AMG Luxe,,Waterfront Communities-The Island,43.64220573605972,-79.38194388797076,Entire home/apt,300,28,0,,,2,180,0,
773766003078139118,London,228148349,Vera,,Kingsview Village-The Westway,43.69983,-79.55698,Private room,50,28,102,2023-11-12,7.00,3,364,92,STR-2102-GGQRVF
771005346891231647,Cute and cosy basement suite,445497834,Gloria,,University,43.6632748,-79.4037807,Entire home/apt,129,3,29,2024-02-13,3.87,1,104,29,STR-2301-HJWHHX
771036385162260256,Lovely Two Bedroom Townhome,446419315,Mehrangiz,,Waterfront Communities-The Island,43.6399,-79.39776,Entire home/apt,240,28,0,,,1,365,0,
773788901578837240,Private Rm K in large unit near York U Subway 漢語OK,96693289,Crystal,,York University Heights,43.77529,-79.52044,Private room,42,31,2,2023-10-13,0.16,10,364,1,
771087750447232711,Mitra,12033867,Kashaneh,,Westminster-Branson,43.78762,-79.45092,Entire home/apt,179,28,0,,,16,365,0,STR-2211-HLTXVK
771088315681145462,Leslieville’s Stylish 2 Bedroom Oasis!,350344180,Jeff And Erin,,South Riverdale,43.6650342,-79.34001049999999,Entire home/apt,96,28,1,2023-06-30,0.13,4,290,1,
771138481417580071,Private Room Downtown TO,1034922,Anna,,Cabbagetown-South St.James Town,43.66697,-79.36028,Private room,75,1,72,2024-02-11,5.01,2,8,68,STR-2204-GHXBHF
771200908736327691,CN tower 2 bdrm Free PRKG,435660432,Al,,Waterfront Communities-The Island,43.64496,-79.38884,Entire home/apt,373,28,0,,,6,90,0,STR-2012-FRBHHC
771207128902555606,Cozy home - Freshly renovated!,489646546,Majid,,Newtonbrook West,43.786025463697065,-79.43652456931153,Private room,102,1,7,2023-10-22,1.04,1,89,7,STR-2304-FZRVHR
773807219867678522,Private 3 Br - 2 Bath Apart/Parking,194355207,Chi,,York University Heights,43.75088,-79.5055,Entire home/apt,110,28,1,2023-12-27,0.59,3,164,1,
771239927139154703,Waterfront 1BR & WFH in New Luxury Building,41483265,Neil,,Waterfront Communities-The Island,43.64302171468803,-79.37333121586913,Entire home/apt,140,28,4,2024-01-02,0.72,2,278,4,
771281712090365631,"King room shared bath, kitchen",8569918,Sharon,,Yonge-Eglinton,43.70514,-79.40639,Private room,90,28,2,2023-12-03,0.21,36,85,2,
773810690460371878,Entire Downtown 2 bedroom Toronto Condo Peaceful,93212341,Julie,,Niagara,43.64376,-79.40402,Entire home/apt,,7,3,2023-11-01,0.25,2,5,3,STR-2203-GSGPHG
771301351447508719,NT Rare 3BR near Subway+Parking,162968830,Ryan,,Newtonbrook East,43.79514,-79.41273,Entire home/apt,150,2,9,2023-09-29,1.03,3,359,9,STR-2212-GMWHHT
771658399104527747,"Ossington Oasis  -   Stylish, Clean, Spacious 2bed",4439349,Joshua,,Little Portugal,43.650012,-79.4251927,Entire home/apt,115,28,5,2024-01-02,0.52,2,297,5,
773820985638230736,A luxury peaceful Private room,402817850,Rikky,,Agincourt South-Malvern West,43.78833,-79.28325,Private room,70,28,0,,,1,364,0,
771697457289219956,SH*Lovely 2 BDR Unit/Parking+ Subway*,489731008,Mehrdad,,Willowdale East,43.76127,-79.40936,Entire home/apt,200,2,0,,,3,355,0,STR-2204-HPKBHK
771704363389376605,Executive Monthly 2BR/2BTH Condo,8565289,Ewan,,Niagara,43.64493,-79.40315,Entire home/apt,136,31,3,2023-09-05,0.37,2,238,3,
771740295823956312,Cozy bedroom in a shared home,6284946,Ariane,,Weston-Pellam Park,43.67901,-79.45944,Shared room,,28,0,,,1,0,0,
771760388900986760,Private guest suite in Toronto,335500705,Eddie,,Elms-Old Rexdale,43.714921815863946,-79.54567585228473,Entire home/apt,55,28,0,,,1,246,0,
771779688256010532,Entire beautiful condo downtown,489255468,Vardhaman,,Waterfront Communities-The Island,43.64129,-79.39829,Entire home/apt,250,28,1,2022-12-31,0.07,2,90,0,STR-2207-GDSPHF
771805695512875195,"Two Spacious, En-suite Triple Rooms near Groceries",338130903,Lap,,Princess-Rosethorn,43.65948,-79.53007,Private room,200,2,13,2023-10-09,1.44,3,71,13,STR-2201-FVZKVD
771806859594075223,Ny Style Loft In The Junction!,489753702,Jenni Leigh,,Junction Area,43.66530590000001,-79.4653299,Entire home/apt,75,28,0,,,2,365,0,
